a,b,c,hood_no,score
100,100,50,178,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,179,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,180,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,181,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,182,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,183,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,184,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,185,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,186,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,187,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,188,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,189,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,190,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,191,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,192,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,193,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,194,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,195,57800
100,100,50,196,57800
100,100,50,196,57800
100,100,50,196,57800
100,100,50,196,57800
100,100,50,196,57800
100,100,50,196,57800
100,100,50,196,57800
100,100,50,196,57800
100,100,50,196,57800
100,100,50,196,57800
100,100,50,196,57800
100,100,50,196,57800
100,100,50,196,57800
100,100,50,196,57800
100,100,50,196,57800
100,100,50,196,57800
100,100,50,196,57800
100,100,50,196,57800
100,100,50,196,57800
100,100,50,196,57800
100,100,50,196,57800
