@max_hood_size,@starting_sd_divisor,@sd_increment_proportion,@backtrack_cutoff,mopt_iter
10,20,0.1,2.5,241
10,20,0.1,2.5,225
10,20,0.1,2.5,364
10,20,0.1,2.5,151
10,20,0.1,2.5,330
10,20,0.1,2.5,263
10,20,0.1,2,102
10,20,0.1,2,317
10,20,0.1,2,193
10,20,0.1,2,413
10,20,0.1,2,441
10,20,0.1,2,60
10,20,0.1,2,263
10,20,0.1,2,506
10,20,0.1,2,457
10,20,0.1,2,247
10,20,0.1,1.5,258
10,20,0.1,1.5,308
10,20,0.1,1.5,343
10,20,0.1,1.5,373
10,20,0.1,1.5,87
10,20,0.1,1.5,261
10,20,0.1,1.5,221
10,20,0.1,1.5,297
10,20,0.1,1.5,238
10,20,0.1,1.5,140
10,20,0.05,3,295
10,20,0.05,3,582
10,20,0.05,3,575
10,20,0.05,3,460
10,20,0.05,3,345
10,20,0.05,3,164
10,20,0.05,3,179
10,20,0.05,3,253
10,20,0.05,3,315
10,20,0.05,3,328
10,20,0.05,2.5,416
10,20,0.05,2.5,313
10,20,0.05,2.5,103
10,20,0.05,2.5,395
10,20,0.05,2.5,193
10,20,0.05,2.5,328
10,20,0.05,2.5,400
10,20,0.05,2.5,436
10,20,0.05,2.5,163
10,20,0.05,2.5,434
10,20,0.05,2,252
10,20,0.05,2,437
10,20,0.05,2,226
10,20,0.05,2,390
10,20,0.05,2,227
10,20,0.05,2,197
10,20,0.05,2,232
10,20,0.05,2,358
10,20,0.05,2,232
10,20,0.05,2,172
10,20,0.05,1.5,394
10,20,0.05,1.5,265
10,20,0.05,1.5,5
10,20,0.05,1.5,138
10,20,0.05,1.5,332
10,20,0.05,1.5,162
10,20,0.05,1.5,302
10,20,0.05,1.5,225
10,20,0.05,1.5,151
10,20,0.05,1.5,497
10,20,0.01,3,355
10,20,0.01,3,393
10,20,0.01,3,385
10,20,0.01,3,195
10,20,0.01,3,463
10,20,0.01,3,555
10,20,0.01,3,251
10,20,0.01,3,67
10,20,0.01,3,372
10,20,0.01,3,322
10,20,0.01,2.5,293
10,20,0.01,2.5,391
10,20,0.01,2.5,428
10,20,0.01,2.5,264
10,20,0.01,2.5,331
10,20,0.01,2.5,480
10,20,0.01,2.5,156
10,20,0.01,2.5,537
10,20,0.01,2.5,631
10,20,0.01,2.5,547
10,20,0.01,2,185
10,20,0.01,2,137
10,20,0.01,2,310
10,20,0.01,2,96
10,20,0.01,2,304
10,20,0.01,2,227
10,20,0.01,2,514
10,20,0.01,2,326
10,20,0.01,2,412
10,20,0.01,2,6
10,20,0.01,1.5,1
10,20,0.01,1.5,342
10,20,0.01,1.5,309
10,20,0.01,1.5,420
10,20,0.01,1.5,358
10,20,0.01,1.5,387
10,20,0.01,1.5,416
10,20,0.01,1.5,301
10,20,0.01,1.5,377
10,20,0.01,1.5,245
10,10,0.2,3,323
10,10,0.2,3,313
10,10,0.2,3,203
10,10,0.2,3,338
10,10,0.2,3,100
10,10,0.2,3,221
10,10,0.2,3,223
10,10,0.2,3,301
10,10,0.2,3,405
10,10,0.2,3,686
10,10,0.2,2.5,638
10,10,0.2,2.5,378
10,10,0.2,2.5,279
10,10,0.2,2.5,150
10,10,0.2,2.5,372
10,10,0.2,2.5,392
10,10,0.2,2.5,208
10,10,0.2,2.5,392
10,10,0.2,2.5,123
10,10,0.2,2.5,211
10,10,0.2,2,199
10,10,0.2,2,448
10,10,0.2,2,333
10,10,0.2,2,374
10,10,0.2,2,194
10,10,0.2,2,245
10,10,0.2,2,135
10,10,0.2,2,174
10,10,0.2,2,232
10,10,0.2,2,250
10,10,0.2,1.5,202
10,10,0.2,1.5,312
10,10,0.2,1.5,271
10,10,0.2,1.5,358
10,10,0.2,1.5,262
10,10,0.2,1.5,273
10,10,0.2,1.5,53
10,10,0.2,1.5,132
10,10,0.2,1.5,276
10,10,0.2,1.5,172
10,10,0.15,3,239
10,10,0.15,3,523
10,10,0.15,3,322
10,10,0.15,3,115
10,10,0.15,3,10
10,10,0.15,3,300
10,10,0.15,3,231
10,10,0.15,3,487
10,10,0.15,3,408
10,10,0.15,3,584
10,10,0.15,2.5,34
10,10,0.15,2.5,290
10,10,0.15,2.5,402
10,10,0.15,2.5,432
10,10,0.15,2.5,189
10,10,0.15,2.5,214
10,10,0.15,2.5,201
10,10,0.15,2.5,274
10,10,0.15,2.5,247
10,10,0.15,2.5,425
10,10,0.15,2,434
10,10,0.15,2,62
10,10,0.15,2,431
10,10,0.15,2,181
10,10,0.15,2,270
10,10,0.15,2,260
10,10,0.15,2,232
10,10,0.15,2,69
10,10,0.15,2,178
10,10,0.15,2,135
10,10,0.15,1.5,329
10,10,0.15,1.5,213
10,10,0.15,1.5,225
10,10,0.15,1.5,276
10,10,0.15,1.5,349
10,10,0.15,1.5,249
10,10,0.15,1.5,310
10,10,0.15,1.5,137
10,10,0.15,1.5,52
10,10,0.15,1.5,179
10,10,0.1,3,300
10,10,0.1,3,413
10,10,0.1,3,161
10,10,0.1,3,224
10,10,0.1,3,352
10,10,0.1,3,307
10,10,0.1,3,285
10,10,0.1,3,59
10,10,0.1,3,493
10,10,0.1,3,341
10,10,0.1,2.5,374
10,10,0.1,2.5,327
10,10,0.1,2.5,671
10,10,0.1,2.5,130
10,10,0.1,2.5,368
10,10,0.1,2.5,300
10,10,0.1,2.5,157
10,10,0.1,2.5,504
10,10,0.1,2.5,414
10,10,0.1,2.5,232
10,10,0.1,2,227
10,10,0.1,2,266
10,10,0.1,2,223
10,10,0.1,2,462
10,10,0.1,2,240
10,10,0.1,2,262
10,10,0.1,2,247
10,10,0.1,2,94
10,10,0.1,2,354
10,10,0.1,2,234
10,10,0.1,1.5,356
10,10,0.1,1.5,404
10,10,0.1,1.5,389
10,10,0.1,1.5,419
10,10,0.1,1.5,108
10,10,0.1,1.5,328
10,10,0.1,1.5,275
10,10,0.1,1.5,398
10,10,0.1,1.5,197
10,10,0.1,1.5,12
10,10,0.05,3,302
10,10,0.05,3,242
10,10,0.05,3,208
10,10,0.05,3,268
10,10,0.05,3,427
10,10,0.05,3,297
10,10,0.05,3,272
10,10,0.05,3,4
10,10,0.05,3,156
10,10,0.05,3,67
10,10,0.05,2.5,343
10,10,0.05,2.5,534
10,10,0.05,2.5,581
10,10,0.05,2.5,467
10,10,0.05,2.5,322
10,10,0.05,2.5,412
10,10,0.05,2.5,208
10,10,0.05,2.5,120
10,10,0.05,2.5,364
10,10,0.05,2.5,518
10,10,0.05,2,194
10,10,0.05,2,223
10,10,0.05,2,398
10,10,0.05,2,243
10,10,0.05,2,282
10,10,0.05,2,178
10,10,0.05,2,203
10,10,0.05,2,250
10,10,0.05,2,226
10,10,0.05,2,293
10,10,0.05,1.5,365
10,10,0.05,1.5,182
10,10,0.05,1.5,277
10,10,0.05,1.5,223
10,10,0.05,1.5,178
10,10,0.05,1.5,266
10,10,0.05,1.5,302
10,10,0.05,1.5,296
10,10,0.05,1.5,83
10,10,0.05,1.5,283
10,10,0.01,3,277
10,10,0.01,3,437
10,10,0.01,3,656
10,10,0.01,3,212
10,10,0.01,3,256
10,10,0.01,3,387
10,10,0.01,3,243
10,10,0.01,3,376
10,10,0.01,3,255
10,10,0.01,3,290
10,10,0.01,2.5,402
10,10,0.01,2.5,462
10,10,0.01,2.5,464
10,10,0.01,2.5,539
10,10,0.01,2.5,7
10,10,0.01,2.5,288
10,10,0.01,2.5,390
10,10,0.01,2.5,524
10,10,0.01,2.5,1
10,10,0.01,2.5,279
10,10,0.01,2,402
10,10,0.01,2,359
10,10,0.01,2,295
10,10,0.01,2,314
10,10,0.01,2,255
10,10,0.01,2,336
10,10,0.01,2,222
10,10,0.01,2,314
10,10,0.01,2,289
10,10,0.01,2,174
10,10,0.01,1.5,207
10,10,0.01,1.5,264
10,10,0.01,1.5,11
10,10,0.01,1.5,446
10,10,0.01,1.5,302
10,10,0.01,1.5,248
10,10,0.01,1.5,13
10,10,0.01,1.5,268
10,10,0.01,1.5,276
10,10,0.01,1.5,237
10,5,0.2,3,158
10,5,0.2,3,244
10,5,0.2,3,371
10,5,0.2,3,201
10,5,0.2,3,213
10,5,0.2,3,325
10,5,0.2,3,329
10,5,0.2,3,175
10,5,0.2,3,274
10,5,0.2,3,247
10,5,0.2,2.5,445
10,5,0.2,2.5,244
10,5,0.2,2.5,243
10,5,0.2,2.5,253
10,5,0.2,2.5,124
10,5,0.2,2.5,9
10,5,0.2,2.5,89
10,5,0.2,2.5,425
10,5,0.2,2.5,55
10,5,0.2,2.5,269
10,5,0.2,2,431
10,5,0.2,2,296
10,5,0.2,2,200
10,5,0.2,2,135
10,5,0.2,2,65
10,5,0.2,2,388
10,5,0.2,2,312
10,5,0.2,2,186
10,5,0.2,2,385
10,5,0.2,2,290
10,5,0.2,1.5,205
10,5,0.2,1.5,64
10,5,0.2,1.5,437
10,5,0.2,1.5,221
10,5,0.2,1.5,358
10,5,0.2,1.5,104
10,5,0.2,1.5,199
10,5,0.2,1.5,253
10,5,0.2,1.5,386
10,5,0.2,1.5,398
10,5,0.15,3,133
10,5,0.15,3,184
10,5,0.15,3,214
10,5,0.15,3,353
10,5,0.15,3,284
10,5,0.15,3,133
10,5,0.15,3,255
10,5,0.15,3,362
10,5,0.15,3,309
10,5,0.15,3,183
10,5,0.15,2.5,376
10,5,0.15,2.5,341
10,5,0.15,2.5,205
10,5,0.15,2.5,527
10,5,0.15,2.5,329
10,5,0.15,2.5,262
10,5,0.15,2.5,323
10,5,0.15,2.5,375
10,5,0.15,2.5,145
10,5,0.15,2.5,315
10,5,0.15,2,496
10,5,0.15,2,294
10,5,0.15,2,177
10,5,0.15,2,400
10,5,0.15,2,233
10,5,0.15,2,240
10,5,0.15,2,242
10,5,0.15,2,227
10,5,0.15,2,251
10,5,0.15,2,197
10,5,0.15,1.5,57
10,5,0.15,1.5,245
10,5,0.15,1.5,266
10,5,0.15,1.5,324
10,5,0.15,1.5,60
10,5,0.15,1.5,135
10,5,0.15,1.5,319
10,5,0.15,1.5,368
10,5,0.15,1.5,179
10,5,0.15,1.5,58
10,5,0.1,3,113
10,5,0.1,3,170
10,5,0.1,3,324
10,5,0.1,3,189
10,5,0.1,3,273
10,5,0.1,3,186
10,5,0.1,3,262
10,5,0.1,3,204
10,5,0.1,3,224
10,5,0.1,3,283
10,5,0.1,2.5,208
10,5,0.1,2.5,119
10,5,0.1,2.5,359
10,5,0.1,2.5,267
10,5,0.1,2.5,172
10,5,0.1,2.5,105
10,5,0.1,2.5,293
10,5,0.1,2.5,228
10,5,0.1,2.5,199
10,5,0.1,2.5,207
10,5,0.1,2,204
10,5,0.1,2,235
10,5,0.1,2,193
10,5,0.1,2,252
10,5,0.1,2,322
10,5,0.1,2,179
10,5,0.1,2,112
10,5,0.1,2,228
10,5,0.1,2,205
10,5,0.1,2,231
10,5,0.1,1.5,374
10,5,0.1,1.5,318
10,5,0.1,1.5,254
10,5,0.1,1.5,294
10,5,0.1,1.5,412
10,5,0.1,1.5,202
10,5,0.1,1.5,214
10,5,0.1,1.5,86
10,5,0.1,1.5,109
10,5,0.1,1.5,300
10,5,0.05,3,215
10,5,0.05,3,339
10,5,0.05,3,378
10,5,0.05,3,217
10,5,0.05,3,238
10,5,0.05,3,193
10,5,0.05,3,157
10,5,0.05,3,133
10,5,0.05,3,320
10,5,0.05,3,496
10,5,0.05,2.5,85
10,5,0.05,2.5,241
10,5,0.05,2.5,53
10,5,0.05,2.5,152
10,5,0.05,2.5,162
10,5,0.05,2.5,211
10,5,0.05,2.5,135
10,5,0.05,2.5,358
10,5,0.05,2.5,343
10,5,0.05,2.5,326
10,5,0.05,2,142
10,5,0.05,2,242
10,5,0.05,2,192
10,5,0.05,2,236
10,5,0.05,2,362
10,5,0.05,2,221
10,5,0.05,2,472
10,5,0.05,2,276
10,5,0.05,2,96
10,5,0.05,2,198
10,5,0.05,1.5,324
10,5,0.05,1.5,166
10,5,0.05,1.5,228
10,5,0.05,1.5,137
10,5,0.05,1.5,239
10,5,0.05,1.5,176
10,5,0.05,1.5,253
10,5,0.05,1.5,260
10,5,0.05,1.5,315
10,5,0.05,1.5,159
10,5,0.01,3,34
10,5,0.01,3,321
10,5,0.01,3,259
10,5,0.01,3,484
10,5,0.01,3,318
10,5,0.01,3,56
10,5,0.01,3,360
10,5,0.01,3,164
10,5,0.01,3,246
10,5,0.01,3,212
10,5,0.01,2.5,95
10,5,0.01,2.5,150
10,5,0.01,2.5,189
10,5,0.01,2.5,265
10,5,0.01,2.5,154
10,5,0.01,2.5,178
10,5,0.01,2.5,127
10,5,0.01,2.5,204
10,5,0.01,2.5,3
10,5,0.01,2.5,283
10,5,0.01,2,244
10,5,0.01,2,231
10,5,0.01,2,243
10,5,0.01,2,189
10,5,0.01,2,264
10,5,0.01,2,311
10,5,0.01,2,243
10,5,0.01,2,242
10,5,0.01,2,131
10,5,0.01,2,282
10,5,0.01,1.5,114
10,5,0.01,1.5,210
10,5,0.01,1.5,233
10,5,0.01,1.5,267
10,5,0.01,1.5,262
10,5,0.01,1.5,294
10,5,0.01,1.5,150
10,5,0.01,1.5,319
10,5,0.01,1.5,152
10,5,0.01,1.5,6
10,2,0.2,3,57
10,2,0.2,3,92
10,2,0.2,3,456
10,2,0.2,3,329
10,2,0.2,3,678
10,2,0.2,3,126
10,2,0.2,3,53
10,2,0.2,3,166
10,2,0.2,3,147
10,2,0.2,3,203
10,2,0.2,2.5,464
10,2,0.2,2.5,665
10,2,0.2,2.5,354
10,2,0.2,2.5,523
10,2,0.2,2.5,131
10,2,0.2,2.5,818
10,2,0.2,2.5,460
10,2,0.2,2.5,944
10,2,0.2,2.5,88
10,2,0.2,2.5,481
10,2,0.2,2,244
10,2,0.2,2,114
10,2,0.2,2,193
10,2,0.2,2,425
10,2,0.2,2,315
10,2,0.2,2,120
10,2,0.2,2,164
10,2,0.2,2,210
10,2,0.2,2,678
10,2,0.2,2,459
10,2,0.2,1.5,218
10,2,0.2,1.5,414
10,2,0.2,1.5,103
10,2,0.2,1.5,261
10,2,0.2,1.5,369
10,2,0.2,1.5,117
10,2,0.2,1.5,165
10,2,0.2,1.5,94
10,2,0.2,1.5,383
10,2,0.2,1.5,180
10,2,0.15,3,334
10,2,0.15,3,704
10,2,0.15,3,108
10,2,0.15,3,545
10,2,0.15,3,552
10,2,0.15,3,658
10,2,0.15,3,143
10,2,0.15,3,549
10,2,0.15,3,342
10,2,0.15,3,168
10,2,0.15,2.5,203
10,2,0.15,2.5,544
10,2,0.15,2.5,337
10,2,0.15,2.5,367
10,2,0.15,2.5,64
10,2,0.15,2.5,635
10,2,0.15,2.5,222
10,2,0.15,2.5,433
10,2,0.15,2.5,286
10,2,0.15,2.5,255
10,2,0.15,2,315
10,2,0.15,2,565
10,2,0.15,2,301
10,2,0.15,2,761
10,2,0.15,2,165
10,2,0.15,2,494
10,2,0.15,2,541
10,2,0.15,2,185
10,2,0.15,2,165
10,2,0.15,2,135
10,2,0.15,1.5,325
10,2,0.15,1.5,657
10,2,0.15,1.5,462
10,2,0.15,1.5,189
10,2,0.15,1.5,140
10,2,0.15,1.5,94
10,2,0.15,1.5,574
10,2,0.15,1.5,208
10,2,0.15,1.5,117
10,2,0.15,1.5,448
10,2,0.1,3,514
10,2,0.1,3,181
10,2,0.1,3,532
10,2,0.1,3,794
10,2,0.1,3,203
10,2,0.1,3,728
10,2,0.1,3,92
10,2,0.1,3,449
10,2,0.1,3,656
10,2,0.1,3,13
10,2,0.1,2.5,642
10,2,0.1,2.5,304
10,2,0.1,2.5,81
10,2,0.1,2.5,110
10,2,0.1,2.5,171
10,2,0.1,2.5,335
10,2,0.1,2.5,74
10,2,0.1,2.5,201
10,2,0.1,2.5,190
10,2,0.1,2.5,93
10,2,0.1,2,758
10,2,0.1,2,449
10,2,0.1,2,849
10,2,0.1,2,281
10,2,0.1,2,526
10,2,0.1,2,212
10,2,0.1,2,711
10,2,0.1,2,108
10,2,0.1,2,335
10,2,0.1,2,466
10,2,0.1,1.5,448
10,2,0.1,1.5,396
10,2,0.1,1.5,201
10,2,0.1,1.5,3
10,2,0.1,1.5,361
10,2,0.1,1.5,719
10,2,0.1,1.5,256
10,2,0.1,1.5,215
10,2,0.1,1.5,195
10,2,0.1,1.5,612
10,2,0.05,3,321
10,2,0.05,3,194
10,2,0.05,3,70
10,2,0.05,3,393
10,2,0.05,3,69
10,2,0.05,3,192
10,2,0.05,3,224
10,2,0.05,3,179
10,2,0.05,3,469
10,2,0.05,3,72
10,2,0.05,2.5,121
10,2,0.05,2.5,549
10,2,0.05,2.5,506
10,2,0.05,2.5,418
10,2,0.05,2.5,358
10,2,0.05,2.5,388
10,2,0.05,2.5,778
10,2,0.05,2.5,301
10,2,0.05,2.5,418
10,2,0.05,2.5,232
10,2,0.05,2,72
10,2,0.05,2,299
10,2,0.05,2,340
10,2,0.05,2,254
10,2,0.05,2,628
10,2,0.05,2,757
10,2,0.05,2,274
10,2,0.05,2,557
10,2,0.05,2,332
10,2,0.05,2,227
10,2,0.05,1.5,449
10,2,0.05,1.5,68
10,2,0.05,1.5,794
10,2,0.05,1.5,116
10,2,0.05,1.5,96
10,2,0.05,1.5,130
10,2,0.05,1.5,267
10,2,0.05,1.5,487
10,2,0.05,1.5,444
10,2,0.01,3,86
10,2,0.01,3,250
10,2,0.01,3,159
10,2,0.01,3,254
10,2,0.01,3,649
10,2,0.01,3,117
10,2,0.01,3,63
10,2,0.01,3,123
10,2,0.01,3,131
10,2,0.01,2.5,385
10,2,0.01,2.5,56
10,2,0.01,2.5,307
10,2,0.01,2.5,295
10,2,0.01,2.5,884
10,2,0.01,2.5,322
10,2,0.01,2.5,12
10,2,0.01,2.5,236
10,2,0.01,2.5,253
10,2,0.01,2,718
10,2,0.01,2,79
10,2,0.01,2,390
10,2,0.01,2,145
10,2,0.01,2,185
10,2,0.01,2,423
10,2,0.01,2,27
10,2,0.01,2,903
10,2,0.01,2,217
10,2,0.01,2,294
10,2,0.01,1.5,395
10,2,0.01,1.5,285
10,2,0.01,1.5,449
10,2,0.01,1.5,89
10,2,0.01,1.5,129
10,2,0.01,1.5,434
10,2,0.01,1.5,144
10,2,0.01,1.5,672
10,2,0.01,1.5,363
5,40,0.2,3,178
5,40,0.2,3,125
5,40,0.2,3,181
5,40,0.2,3,327
5,40,0.2,3,520
5,40,0.2,3,166
5,40,0.2,3,274
5,40,0.2,3,510
5,40,0.2,3,407
5,40,0.2,3,576
5,40,0.2,2.5,704
5,40,0.2,2.5,128
5,40,0.2,2.5,15
5,40,0.2,2.5,447
5,40,0.2,2.5,308
5,40,0.2,2.5,144
5,40,0.2,2.5,490
5,40,0.2,2.5,450
5,40,0.2,2.5,244
5,40,0.2,2.5,515
5,40,0.2,2,473
5,40,0.2,2,150
5,40,0.2,2,333
5,40,0.2,2,207
5,40,0.2,2,339
5,40,0.2,2,285
5,40,0.2,2,381
5,40,0.2,2,106
5,40,0.2,2,176
5,40,0.2,2,283
5,40,0.2,1.5,195
5,40,0.2,1.5,204
5,40,0.2,1.5,243
5,40,0.2,1.5,53
5,40,0.2,1.5,202
5,40,0.2,1.5,305
5,40,0.2,1.5,315
5,40,0.2,1.5,2
5,40,0.2,1.5,126
5,40,0.2,1.5,135
5,40,0.15,3,422
5,40,0.15,3,291
5,40,0.15,3,547
5,40,0.15,3,377
5,40,0.15,3,698
5,40,0.15,3,154
5,40,0.15,3,139
5,40,0.15,3,377
5,40,0.15,3,268
5,40,0.15,3,238
5,40,0.15,2.5,206
5,40,0.15,2.5,349
5,40,0.15,2.5,161
5,40,0.15,2.5,247
5,40,0.15,2.5,555
5,40,0.15,2.5,298
5,40,0.15,2.5,20
5,40,0.15,2.5,303
5,40,0.15,2.5,180
5,40,0.15,2.5,159
5,40,0.15,2,18
5,40,0.15,2,314
5,40,0.15,2,408
5,40,0.15,2,253
5,40,0.15,2,192
5,40,0.15,2,128
5,40,0.15,2,255
5,40,0.15,2,277
5,40,0.15,2,55
5,40,0.15,2,475
5,40,0.15,1.5,334
5,40,0.15,1.5,348
5,40,0.15,1.5,157
5,40,0.15,1.5,246
5,40,0.15,1.5,196
5,40,0.15,1.5,93
5,40,0.15,1.5,294
5,40,0.15,1.5,168
5,40,0.15,1.5,336
5,40,0.15,1.5,212
5,40,0.1,3,255
5,40,0.1,3,194
5,40,0.1,3,184
5,40,0.1,3,204
5,40,0.1,3,391
5,40,0.1,3,166
5,40,0.1,3,573
5,40,0.1,3,264
5,40,0.1,3,265
5,40,0.1,3,217
5,40,0.1,2.5,251
5,40,0.1,2.5,266
5,40,0.1,2.5,372
5,40,0.1,2.5,479
5,40,0.1,2.5,1
5,40,0.1,2.5,52
5,40,0.1,2.5,226
5,40,0.1,2.5,280
5,40,0.1,2.5,263
5,40,0.1,2.5,142
5,40,0.1,2,50
5,40,0.1,2,339
5,40,0.1,2,96
5,40,0.1,2,233
5,40,0.1,2,257
5,40,0.1,2,247
5,40,0.1,2,249
5,40,0.1,2,186
5,40,0.1,2,198
5,40,0.1,2,314
5,40,0.1,1.5,322
5,40,0.1,1.5,164
5,40,0.1,1.5,235
5,40,0.1,1.5,278
5,40,0.1,1.5,379
5,40,0.1,1.5,164
5,40,0.1,1.5,360
5,40,0.1,1.5,193
5,40,0.1,1.5,305
5,40,0.1,1.5,366
5,40,0.05,3,306
5,40,0.05,3,253
5,40,0.05,3,304
5,40,0.05,3,262
5,40,0.05,3,290
5,40,0.05,3,318
5,40,0.05,3,417
5,40,0.05,3,283
5,40,0.05,3,241
5,40,0.05,3,359
5,40,0.05,2.5,234
5,40,0.05,2.5,253
5,40,0.05,2.5,23
5,40,0.05,2.5,367
5,40,0.05,2.5,155
5,40,0.05,2.5,202
5,40,0.05,2.5,509
5,40,0.05,2.5,296
5,40,0.05,2.5,78
5,40,0.05,2.5,220
5,40,0.05,2,430
5,40,0.05,2,167
5,40,0.05,2,327
5,40,0.05,2,172
5,40,0.05,2,396
5,40,0.05,2,244
5,40,0.05,2,235
5,40,0.05,2,226
5,40,0.05,2,289
5,40,0.05,2,180
5,40,0.05,1.5,263
5,40,0.05,1.5,203
5,40,0.05,1.5,202
5,40,0.05,1.5,208
5,40,0.05,1.5,134
5,40,0.05,1.5,358
5,40,0.05,1.5,174
5,40,0.05,1.5,279
5,40,0.05,1.5,272
5,40,0.05,1.5,233
5,40,0.01,3,277
5,40,0.01,3,348
5,40,0.01,3,457
5,40,0.01,3,392
5,40,0.01,3,211
5,40,0.01,3,60
5,40,0.01,3,400
5,40,0.01,3,302
5,40,0.01,3,439
5,40,0.01,3,351
5,40,0.01,2.5,179
5,40,0.01,2.5,270
5,40,0.01,2.5,149
5,40,0.01,2.5,435
5,40,0.01,2.5,187
5,40,0.01,2.5,337
5,40,0.01,2.5,268
5,40,0.01,2.5,231
5,40,0.01,2.5,503
5,40,0.01,2.5,391
5,40,0.01,2,217
5,40,0.01,2,297
5,40,0.01,2,412
5,40,0.01,2,340
5,40,0.01,2,272
5,40,0.01,2,188
5,40,0.01,2,233
5,40,0.01,2,344
5,40,0.01,2,336
5,40,0.01,2,486
5,40,0.01,1.5,335
5,40,0.01,1.5,236
5,40,0.01,1.5,242
5,40,0.01,1.5,403
5,40,0.01,1.5,276
5,40,0.01,1.5,400
5,40,0.01,1.5,381
5,40,0.01,1.5,159
5,40,0.01,1.5,395
5,40,0.01,1.5,136
5,30,0.2,3,408
5,30,0.2,3,247
5,30,0.2,3,333
5,30,0.2,3,204
5,30,0.2,3,392
5,30,0.2,3,12
5,30,0.2,3,402
5,30,0.2,3,130
5,30,0.2,3,7
5,30,0.2,3,218
5,30,0.2,2.5,185
5,30,0.2,2.5,267
5,30,0.2,2.5,115
5,30,0.2,2.5,52
5,30,0.2,2.5,149
5,30,0.2,2.5,114
5,30,0.2,2.5,284
5,30,0.2,2.5,275
5,30,0.2,2.5,58
5,30,0.2,2.5,543
5,30,0.2,2,137
5,30,0.2,2,878
5,30,0.2,2,231
5,30,0.2,2,209
5,30,0.2,2,157
5,30,0.2,2,21
5,30,0.2,2,380
5,30,0.2,2,319
5,30,0.2,2,298
5,30,0.2,2,226
5,30,0.2,1.5,203
5,30,0.2,1.5,242
5,30,0.2,1.5,229
5,30,0.2,1.5,200
5,30,0.2,1.5,353
5,30,0.2,1.5,12
5,30,0.2,1.5,438
5,30,0.2,1.5,331
5,30,0.2,1.5,257
5,30,0.2,1.5,303
5,30,0.15,3,372
5,30,0.15,3,86
5,30,0.15,3,666
5,30,0.15,3,397
5,30,0.15,3,294
5,30,0.15,3,437
5,30,0.15,3,189
5,30,0.15,3,434
5,30,0.15,3,491
5,30,0.15,3,52
5,30,0.15,2.5,121
5,30,0.15,2.5,282
5,30,0.15,2.5,286
5,30,0.15,2.5,248
5,30,0.15,2.5,402
5,30,0.15,2.5,388
5,30,0.15,2.5,359
5,30,0.15,2.5,73
5,30,0.15,2.5,406
5,30,0.15,2.5,433
5,30,0.15,2,281
5,30,0.15,2,200
5,30,0.15,2,65
5,30,0.15,2,233
5,30,0.15,2,411
5,30,0.15,2,266
5,30,0.15,2,180
5,30,0.15,2,301
5,30,0.15,2,276
5,30,0.15,2,470
5,30,0.15,1.5,327
5,30,0.15,1.5,359
5,30,0.15,1.5,302
5,30,0.15,1.5,326
5,30,0.15,1.5,373
5,30,0.15,1.5,154
5,30,0.15,1.5,306
5,30,0.15,1.5,364
5,30,0.15,1.5,429
5,30,0.15,1.5,268
5,30,0.1,3,223
5,30,0.1,3,290
5,30,0.1,3,149
5,30,0.1,3,386
5,30,0.1,3,137
5,30,0.1,3,305
5,30,0.1,3,156
5,30,0.1,3,185
5,30,0.1,3,302
5,30,0.1,3,418
5,30,0.1,2.5,160
5,30,0.1,2.5,375
5,30,0.1,2.5,278
5,30,0.1,2.5,229
5,30,0.1,2.5,230
5,30,0.1,2.5,298
5,30,0.1,2.5,277
5,30,0.1,2.5,331
5,30,0.1,2.5,332
5,30,0.1,2.5,358
5,30,0.1,2,137
5,30,0.1,2,206
5,30,0.1,2,359
5,30,0.1,2,283
5,30,0.1,2,564
5,30,0.1,2,175
5,30,0.1,2,241
5,30,0.1,2,192
5,30,0.1,2,409
5,30,0.1,2,179
5,30,0.1,1.5,56
5,30,0.1,1.5,161
5,30,0.1,1.5,187
5,30,0.1,1.5,204
5,30,0.1,1.5,450
5,30,0.1,1.5,260
5,30,0.1,1.5,219
5,30,0.1,1.5,279
5,30,0.1,1.5,308
5,30,0.1,1.5,615
5,30,0.05,3,307
5,30,0.05,3,297
5,30,0.05,3,286
5,30,0.05,3,161
5,30,0.05,3,357
5,30,0.05,3,306
5,30,0.05,3,286
5,30,0.05,3,202
5,30,0.05,3,439
5,30,0.05,3,323
5,30,0.05,2.5,301
5,30,0.05,2.5,481
5,30,0.05,2.5,316
5,30,0.05,2.5,280
5,30,0.05,2.5,262
5,30,0.05,2.5,288
5,30,0.05,2.5,367
5,30,0.05,2.5,237
5,30,0.05,2.5,257
5,30,0.05,2.5,52
5,30,0.05,2,339
5,30,0.05,2,312
5,30,0.05,2,67
5,30,0.05,2,238
5,30,0.05,2,244
5,30,0.05,2,253
5,30,0.05,2,122
5,30,0.05,2,171
5,30,0.05,2,225
5,30,0.05,2,419
5,30,0.05,1.5,337
5,30,0.05,1.5,263
5,30,0.05,1.5,291
5,30,0.05,1.5,215
5,30,0.05,1.5,339
5,30,0.05,1.5,289
5,30,0.05,1.5,273
5,30,0.05,1.5,224
5,30,0.05,1.5,349
5,30,0.05,1.5,192
5,30,0.01,3,359
5,30,0.01,3,175
5,30,0.01,3,220
5,30,0.01,3,289
5,30,0.01,3,394
5,30,0.01,3,237
5,30,0.01,3,252
5,30,0.01,3,277
5,30,0.01,3,317
5,30,0.01,3,329
5,30,0.01,2.5,345
